,SITEVISITID,METHOD,OBS_YEAR,REGION,REGION_NAME,ISLAND,ANALYSIS_SEC,ANALYSIS_YEAR,ANALYSIS_STRATA,SEC_NAME,SITE,DATE_,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,ComplexityValue,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,nCounts,nReps,Fish Benthic Piscivores,Fish Browsers,Fish Coralivores,Fish Parrotfish,Fish Grazer/Detritivores,Fish Invertivores,Fish Small Planktivores,Fish Roving Piscivores,Large Planktivores,NONE,Ray,Shallow Prey,Sharks,Target BC,TotFish
652,6422,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefMid,OAH_NE,OAH-00485,10/21/13,Forereef,Mid,21.55445,-157.82811,14.15,27.5,17.5,2.5,10,42.5,NA,0.1575,0.1475,0.75,2,1,0.563657793,0.183121127,0.019707328,0.111340486,0.264423761,1.871254461,0.227414865,0,0,0,0,0,0,1.496076287,4.736996108
653,6423,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefShallow,OAH_NE,OAH-00444,10/21/13,Forereef,Shallow,21.57091,-157.85567,6,22.5,15,7.5,5,50,NA,0.1125,0.0375,0.3,2,1,0,0,0.058344353,0.288161314,0.186351338,1.929590357,0.157677985,0,0,0,0,0,0,0.104104458,2.724229805
654,6424,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefDeep,OAH_NE,OAH-00421,10/21/13,Forereef,Deep,21.57988,-157.85533,19.2,22.5,30,2.5,5,40,NA,0.135,0.104813651,0.7,2,1,0,0,0.012029151,0.152764848,0.079889974,1.987928514,0.231906103,0.439039963,0.157552901,0,0,0,0,0.856527855,3.91763931
655,6425,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00401,10/24/13,Forereef,Mid,21.40004964,-157.7027804,12.65,35,1,2.5,3.5,58,NA,0.4825,0.341255493,1.3,2,1,0.489340134,1.491083828,1.220584757,3.176882354,6.316803371,4.389931009,0.535413326,0,0,0,0,0,0,0.131217997,17.75125678
656,6426,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefShallow,OAH_EAST,OAH-00437,10/24/13,Forereef,Shallow,21.41352925,-157.7268286,6.05,15,2.5,7.5,10,65,NA,0.26,0.184619062,0.75,2,1,0.489340134,0.120764741,0.563739783,0.101953634,7.328032421,1.505605502,0,0,0.059571369,0,0,0,0,1.581912273,11.75091986
657,6427,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00403,10/24/13,Forereef,Mid,21.43421645,-157.7183111,15.8,25,10,2,5,58,NA,0.225,0.108253175,0.4,2,1,0,0,0.293950748,0,0.492365867,3.081616847,0.032265588,0,0,0,0,0,0,0.15170594,4.051904989
658,6428,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefDeep,OAH_NE,OAH-00417,10/24/13,Forereef,Deep,21.46424965,-157.7434042,25.75,3,22.5,12.5,17.5,44.5,NA,0.1025,0.0175,0.2,2,1,17.5100149,0.010287019,0.187058478,0,0.159178304,2.005412797,0.458538596,0.01747318,0.915293911,0,0,0,0,0.929936458,22.19319365
659,6429,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefMid,OAH_NE,OAH-00466,10/24/13,Forereef,Mid,21.4748686,-157.7833199,9.15,22.5,3.5,7.5,8.5,58,NA,0.41125,0.352874101,1.55,2,1,0.859659901,16.63526969,0.250275958,4.566465869,8.160295424,5.16005186,0.282146807,0,0.565342857,0,0,0,0,3.588170209,40.06767857
660,6430,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefShallow,OAH_NE,OAH-00495,10/24/13,Forereef,Shallow,21.47225076,-157.7898415,4.45,3,10,10,7.5,69.5,NA,0.1575,0.143841727,0.65,2,1,0,0.020574038,0,0,0.289658082,0.721725577,0.018701342,0.842905485,0.090190188,0,0,0,0,0,1.983754713
661,6431,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefDeep,OAH_EAST,OAH-00382,10/24/13,Forereef,Deep,21.39029687,-157.6873922,19.2,32.5,25,12.5,10,20,NA,0.1125,0.0375,0.15,2,1,0,0,0,1.906285643,6.100526929,1.98099692,0,0,0,0,0,0,0,4.186519583,14.17432908
662,6432,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefShallow,OAH_EAST,OAH-00428,10/24/13,Forereef,Shallow,21.40350466,-157.7157074,4.85,5.5,8,17.5,8.5,60.5,NA,0.9025,0.62538956,2.25,2,1,0,4.067491839,1.018640658,0.143679279,8.135202539,1.50612451,8.116375287,0,0,0,0,0,0,0.634276718,23.62179083
663,6433,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefShallow,OAH_EAST,OAH-00418,10/24/13,Forereef,Shallow,21.41810711,-157.7379201,3.85,6,42.5,2.5,10,39,NA,0.1625,0.0625,0.3,2,1,0,0,0,0,0,0.138096868,0,0,0,0,0,0,0,0,0.138096868
664,6434,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefDeep,OAH_EAST,OAH-00384,10/24/13,Forereef,Deep,21.44367635,-157.7198582,23.6,10,10,8,6,66,NA,0.10375,0.029937343,0.225,2,1,0,0.109522923,0.041786468,0.081211241,7.179086884,3.221300531,0.131886214,0,0.011323159,0,0,0,0,0.786578357,11.56269578
665,6435,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00404,10/24/13,Forereef,Mid,21.46088063,-157.7163888,11.95,35,12.5,7.5,7.5,37.5,NA,0.4725,0.235823025,1,2,1,0,0.45542769,0.237714855,2.888921921,4.913613698,3.675736904,2.621431591,0,0.684346673,0,0,0,0,1.672960321,17.15015365
666,6436,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefMid,OAH_NE,OAH-00462,10/24/13,Forereef,Mid,21.46609769,-157.7642707,11.85,17.5,7.5,5.5,5,64.5,NA,0.4875,0.397614308,1.5,2,1,0.050598295,0.270680821,0.432412299,4.025317831,3.095302385,2.984013088,0.47565325,0,0,0,0,0,0,0.51941426,11.85339223
667,6437,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefShallow,OAH_EAST,OAH-00435,10/25/13,Forereef,Shallow,21.37308011,-157.7001587,3.85,3.5,6,2.5,57.5,30.5,NA,0.20125,0.164511464,0.6,2,1,0,0,0,0,0.330939435,0.334385781,0,0,0,0,0,0,0,0,0.665325216
668,6438,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefShallow,OAH_EAST,OAH-00439,10/25/13,Forereef,Shallow,21.36064405,-157.7012019,4.9,4,35,5,10,46,NA,0.23125,0.216079457,0.95,2,1,0,0,0,0.188644649,0.804582286,0.358571459,0.078788165,0,0,0,0,0,0,2.248666819,3.679253378
669,6439,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00400,10/25/13,Forereef,Mid,21.35173978,-157.6799119,10.55,45,2.5,2.5,5,45,NA,0.2175,0.238182721,0.9,2,1,2.366129204,5.456455039,0.349553385,10.19867534,15.96075146,2.304153302,0.405655817,0,0,0,0,0,0,6.654408489,43.69578204
670,6440,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefDeep,OAH_EAST,OAH-00386,10/25/13,Forereef,Deep,21.32102044,-157.6519647,26.65,2.5,22.5,7.5,4,63.5,NA,0.1125,0.0375,0.225,2,1,0,0,0,0,0.393398539,1.809198904,0,0,0,0,0,0,0,1.361616738,3.564214181
671,6441,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00406,10/25/13,Forereef,Mid,21.28141478,-157.6705246,10.9,27.5,0,3.5,6.5,62.5,NA,0.6675,0.406364635,1.55,2,1,0.124598136,0.977365265,0.205416298,0.317297704,8.038047715,2.29882809,1.045211026,0.345751662,0,0,0,0,0,0.377447806,13.7299637
672,6442,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefDeep,OAH_EAST,OAH-00385,10/25/13,Forereef,Deep,21.38614205,-157.6822845,28.6,1,24.5,12,27.5,35,NA,0.1,0,0.05,2,1,0,0,0,0,0,2.222098595,0.205501417,0,0.00686143,0,0,0,0,0.127932293,2.562393736
673,6443,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00392,10/25/13,Forereef,Mid,21.36150956,-157.6829169,11.75,20,3,9.5,10,57.5,NA,0.25375,0.229796843,0.75,2,1,0.017149885,0,0.461407291,0,6.19218624,2.56760274,0.018687761,0,0,0,0,0,0,0.290220688,9.547254606
674,6444,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefShallow,OAH_EAST,OAH-00450,10/25/13,Forereef,Shallow,21.34287693,-157.6842768,3,1,25,5,30,39,NA,0.65125,0.627019192,1.75,2,1,0,0,0,0.159891777,3.071846936,2.926723855,0,0,0,0,0,0,0,0.395662335,6.554124903
675,6445,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00414,10/25/13,Forereef,Mid,21.33209344,-157.661276,16.35,3.5,22.5,6.5,7.5,60,NA,0.15,0.094782196,0.325,2,1,1.583013004,0.81130927,0.575119709,0.593808186,3.355399915,3.701293347,0.360738706,0,0.98185168,0,0,0,0,5.151671889,17.11420571
676,6446,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_EAST,2013-15,ForereefMid,OAH_EAST,OAH-00391,10/25/13,Forereef,Mid,21.29929321,-157.6496592,13.95,5,2.5,5,5.5,82,NA,0.2675,0.17610684,0.6,2,1,0,0.577560196,0.326716385,0.295637259,14.52200429,5.138403592,4.066048045,0,0.625260091,0,0,0,0,0.551711129,26.10334098
677,6464,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefMid,OAH_NE,OAH-00458,10/31/13,Forereef,Mid,21.62610286,-157.9063811,10,12.5,35,2.5,7.5,42.5,NA,0.1625,0.107282196,0.45,2,1,0.160428183,0.262553703,0.094431807,0,0.433383124,4.484979426,0.193812523,0,0,0,0,0,0,2.984588074,8.614176839
678,6465,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefMid,OAH_NE,OAH-00449,10/31/13,Forereef,Mid,21.63889557,-157.9076113,9.4,8.5,16.5,12.5,5,57.5,NA,0.27125,0.182776426,0.75,2,1,0.048627193,0.368015865,0.330105267,0.07963943,8.47113896,3.356249179,0.874528825,0,0,0,0,0,0,0.526791934,14.05509665
679,6466,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefShallow,OAH_NE,OAH-00491,10/31/13,Forereef,Shallow,21.65244827,-157.9171315,5.45,1,49.5,7,10,32.5,NA,0.11875,0.064743118,0.4,2,1,0,0.095076655,0,0,0.069110103,0.995893167,0,0,0,0,0,0,0,0,1.160079925
680,6467,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefMid,OAH_NE,OAH-00447,10/31/13,Forereef,Mid,21.68333433,-157.9296199,13.2,2,32.5,1.5,4.5,59.5,NA,0.13875,0.069719539,0.4,2,1,0,0,0,0,2.183691319,2.213672797,0.075413652,0,0,0,0,0,0,1.748843179,6.221620947
681,6468,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefDeep,OAH_NE,OAH-00419,10/31/13,Forereef,Deep,21.68878365,-157.9254828,25.85,1,45,4.5,22.5,27,NA,0.1,0,0.15,2,1,0,0,0,0,0.064446272,2.731923944,0.182311446,0,0.010059314,0,0,0,0,0,2.988740976
682,6469,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefMid,OAH_NE,OAH-00429,10/31/13,Forereef,Mid,21.61848723,-157.8959795,12.15,4.5,42.5,3,5,45,NA,0.10625,0.027243118,0.35,2,1,0,0.012153274,0.145167567,0,0,11.23856699,0.05966193,0.013067937,0.163243459,0,0,0,0,0,11.63186116
683,6470,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefShallow,OAH_NE,OAH-00474,10/31/13,Forereef,Shallow,21.63492573,-157.9129927,4.8,12.5,7.5,15,0,65,NA,0.3625,0.307517422,0.9,2,1,0.062299068,0,0,0,2.600689373,1.770110072,0.00467194,0,0,0,0,0,0,0.959688238,5.397458691
684,6471,nSPC,2013,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefDeep,OAH_NE,OAH-00423,10/31/13,Forereef,Deep,21.70443744,-157.9408378,26.5,3,32.5,0,12.5,52,NA,0.11875,0.064743118,0.45,2,1,0,0,0,0,10.56947376,4.549269072,0.586860001,0,0.461495404,0,0,0,0,0.652981516,16.82007975
685,7473,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefDeep,MOL_NW,MOL-01639,6/15/15,Forereef,Deep,21.215533,-156.975942,23.55,5,0,1,5.5,88.5,NA,1.49,0.708097364,2.75,2,1,0.938662133,0.761078923,0.721798448,15.86641089,19.52387246,1.702296941,0.215280168,0.925956122,0,0,0,0,0,4.474610515,45.1299666
686,7474,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefShallow,MOL_NW,MOL-01607,6/15/15,Forereef,Shallow,21.195666,-156.98668,5.6,6.5,1,4,0,88.5,NA,0.5225,0.387780868,1.25,2,1,2.523126869,18.38890782,0.389438618,0.54379536,10.02334143,1.82191256,2.176248192,4.811414401,4.991699784,0,0,0,0,1.729794553,47.39967959
687,7475,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefMid,MOL_NW,MOL-01546,6/15/15,Forereef,Mid,21.186991,-157.013833,15.85,4,0,0.5,11,84.5,NA,0.9225,0.628321419,3,2,1,4.898379674,5.925152995,0.185254271,2.219093297,23.07556579,3.123231991,1.176321642,2.83405197,4.164217912,0,0,0,0,8.349269507,55.95053905
688,7476,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefDeep,MOL_NW,MOL-01605,6/15/15,Forereef,Deep,21.189508,-157.047211,21.05,3.5,0,1,15,80.5,NA,0.56375,0.45866954,1.9,2,1,0,0.052802063,0.058386489,6.112408605,2.387965689,3.887930134,0.527165928,1.372105174,0,0,0,0,0,3.151377819,17.5501419
689,7477,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefMid,MOL_NW,MOL-01559,6/15/15,Forereef,Mid,21.202134,-157.138388,10.5,3,15,0,12.5,69.5,NA,0.225,0.1,0.5,2,1,0,0,0,0,0,1.575018702,0.332381898,21.43606638,0,0,0,0,0,0,23.34346698
690,7478,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefDeep,MOL_NW,MOL-01635,6/15/15,Forereef,Deep,21.19211,-157.077592,20.4,7.5,1,5,1,85.5,NA,0.82625,0.614293797,2.2,2,1,14.27443335,10.80707114,0.387699977,0.964691945,23.07096787,19.39319263,3.282244817,0.797380475,2.141278715,0,0,0,0,13.85023812,88.96919902
691,7479,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefMid,MOL_NW,MOL-01636,6/15/15,Forereef,Mid,21.196658,-157.105355,12.15,8.5,0.5,3.5,6.5,81,NA,2.1035,0.915343337,4,2,1,4.987200552,10.52872157,2.880822356,5.957749178,16.80187839,5.95392121,2.58324871,0.359239794,12.25952235,0,0,0,0,4.698905389,67.0112095
692,7480,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefMid,MOL_NW,MOL-01543,6/15/15,Forereef,Mid,21.201735,-157.134771,12.25,4.5,27.5,0.5,3,64.5,NA,0.15,0.094782196,0.45,2,1,10.44755751,4.752036851,0.214320915,0,0.725159206,3.350569908,0.19178849,46.22925611,0,0,0,1.33268943,0,2.537881525,69.78125994
693,7481,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefShallow,MOL_NW,MOL-01589,6/15/15,Forereef,Shallow,21.199346,-157.134235,5.85,5.5,1.5,2.5,15,75.5,NA,0.5905,0.404379773,1.8,2,1,0.734847163,7.020153469,0.470912005,1.327050033,21.90727126,3.341311946,1.668961742,10.48118626,0,0,0,2.705788453,0,2.798422681,52.45590501
694,7482,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefShallow,MOL_NW,MOL-01567,6/15/15,Forereef,Shallow,21.215055,-157.193116,20.25,1.5,1.5,0,19,78,NA,0.25575,0.201002157,0.85,2,1,4.731645579,0.891877092,0.129781933,0,17.88774992,4.751770314,11.11662443,26.07038182,5.607784967,0,0,0,0,7.079190926,78.26680698
695,7483,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefDeep,MOL_NW,MOL-01643,6/15/15,Forereef,Deep,21.190025,-157.035815,22.4,2,1.5,2,18.5,76,NA,0.45375,0.384303709,2,2,1,1.849088657,1.194419997,0.185383926,8.106757368,8.138684294,3.391126693,7.532089212,12.38007286,0,0,0,0,0,5.393075055,48.17069806
696,7484,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefShallow,MOL_NW,MOL-01655,6/15/15,Forereef,Shallow,21.194882,-157.090705,4.65,2.5,0,1.5,0,96,NA,0.85375,0.676012615,2.6,2,1,0.178309917,8.205375831,1.617184257,1.758742739,15.05685364,4.234969019,2.141679873,1.158896194,0,0,0,0,0,4.030833417,38.38284489
697,7485,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefDeep,MOL_NW,MOL-01562,6/15/15,Forereef,Deep,21.203917,-157.130441,26.5,3,1,0.5,5.5,90,NA,0.194,0.242422765,1.85,2,1,0,0.826200507,0.402443383,0,2.108893412,3.717828047,0.814202545,5.606851419,0,0,0,0,0,10.63992629,24.11634561
698,7486,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefMid,MOL_NW,MOL-01573,6/15/15,Forereef,Mid,21.206516,-157.174489,15.1,1,2.5,0,7,89.5,NA,0.219,0.247314076,1.5,2,1,3.985382439,0.038736883,0,0,10.31088051,8.003391256,6.617656936,0,1.349679683,0,0,0,0,5.326590751,35.63231845
699,7487,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefDeep,MOL_NW,MOL-01599,6/15/15,Forereef,Deep,21.215419,-157.174478,23.85,1.5,15,1,1.5,81,NA,0.10125,0.012437343,0.25,2,1,0,0,0,0,4.595219121,3.516928656,1.321658748,0,0,0,0,0,0,0.092390788,9.526197313
700,7488,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2013-15,ForereefMid,MOL_NW,MOL-01547,6/15/15,Forereef,Mid,21.211608,-157.193485,9.35,12.5,2.5,0.5,0.5,84,NA,0.7575,0.50348393,1.95,2,1,2.778362045,9.912293203,0.616674561,11.04937692,8.319517628,5.870222605,5.310192454,6.858422769,0.74993096,0,0,0.612080467,0,6.492600106,58.56967372
701,7489,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefShallow,HAW_KONA,HAW-01961,6/16/15,Forereef,Shallow,19.747491,-156.055423,5.25,15,0,12,0,73,NA,0.8875,0.368341313,1.7,2,1,0.645366509,0,1.52223794,3.591678731,36.21806847,3.174764728,0.77087015,0,0.349576799,0,0,0,0,0.168410588,46.44097391
702,7490,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-01874,6/16/15,Forereef,Mid,19.694882,-156.048138,16.3,24,0,4,6,66,NA,0.43425,0.30956212,1.45,2,1,4.833595148,0.864545885,0.786000178,0.064090338,7.232820182,5.469057663,5.876474982,0,0,0,0,0,0,0.903968752,26.03055313
703,7491,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-01978,6/16/15,Forereef,Mid,19.612929,-155.98592,15.85,50,0,5,12.5,32.5,NA,0.46125,0.29874311,1.3,2,1,5.941196587,0,1.282146618,0.932951897,6.31768754,1.787112498,0.242302783,0,0,0,0,0,0,0.462489888,16.96588781
704,7492,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefDeep,HAW_KONA,HAW-01811,6/16/15,Forereef,Deep,19.568667,-155.971391,24.4,70,0,7,3.5,19.5,NA,0.34375,0.175544542,0.75,2,1,5.235577101,0,1.016785094,0,3.774379563,0.796158338,0.007427231,0,0,0,0,0,0,2.759310025,13.58963735
705,7493,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-02405,6/16/15,Forereef,Mid,19.482254,-155.941357,14.2,3,0,0.5,22.5,74,NA,0.1725,0.133254129,0.55,2,1,0.557696434,2.271672973,0.601791979,5.309751772,19.15492817,2.666454407,0.126094249,0,0,0,0,0,0,0.601043568,31.28943355
706,7494,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefDeep,HAW_KONA,HAW-02416,6/16/15,Forereef,Deep,19.759449,-156.05256,28.1,22.5,0.5,2.5,30,44.5,NA,0.3545,0.292433818,1.5,2,1,1.451588574,0.650475978,0.321245338,0.219371418,2.346077963,1.331571203,0.032329163,0,0,0,0,0,0,1.479607973,7.83226761
707,7495,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-01987,6/16/15,Forereef,Mid,19.714778,-156.051834,14.15,25,0,1.5,17.5,56,NA,1.09125,0.778663291,3,2,1,0.577837376,0.977365265,0.929995183,4.84648912,7.71085261,3.267172768,7.684472451,0,13.35985738,0,0,0,0,0.257663614,39.61170577
708,7496,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefShallow,HAW_KONA,HAW-02439,6/16/15,Forereef,Shallow,19.674787,-156.03246,3.35,22.5,1,6.5,2.5,67.5,NA,0.6215,0.385277496,1.45,2,1,0.675170405,1.333033913,1.149557022,8.192387352,18.50481356,4.008448609,9.457709902,0,0,0,0,0,0,0,43.32112076
709,7497,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-01779,6/16/15,Forereef,Mid,19.575632,-155.970582,10.45,17.5,0,10,20,52.5,NA,1.04125,0.605846578,2.6,2,1,6.814933138,0,0.839843993,0.367092715,16.10573737,1.400391615,1.499768807,2.696946295,0,0,0,0,0,0.748973103,30.47368703
710,7498,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-01799,6/16/15,Forereef,Mid,19.491988,-155.949943,6.25,29,0,32.5,3,35.5,NA,0.92625,0.55663718,1.95,2,1,0.158648495,0.261673841,1.375635249,0,14.49266435,7.955943208,0.443104338,0.173262437,1.583459861,0,0,0,0,0.204600587,26.64899236
711,7499,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefShallow,HAW_KONA,HAW-02318,6/16/15,Forereef,Shallow,19.485654,-155.950035,4.55,10,0,22.5,2.5,65,NA,1.54625,0.705570749,3.5,2,1,10.43826217,2.37829321,0.836299829,0,28.89915345,1.433313395,2.220362339,0,0.492860278,0,0,0,0,0.484396911,47.18294158
712,7500,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefDeep,HAW_KONA,HAW-02185,6/16/15,Forereef,Deep,19.482746,-155.948164,18.95,17,0.5,7.5,6,69,NA,0.2795,0.186424136,0.8,2,1,0.339597537,2.021548812,0.77642313,4.24681531,5.538802417,2.442029256,0.530924919,0,0,0,0,0,0,0.442155049,16.33829643
713,7501,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-02399,6/16/15,Forereef,Mid,19.725837,-156.060932,10.05,33.5,0,10,1.5,55,NA,0.43125,0.28578488,1.25,2,1,0.301873544,1.192933349,2.827984454,1.727648312,10.67349445,2.612955371,12.34434097,28.56782905,0,0,0,0,0,0.338371726,60.58743122
714,7502,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-01833,6/16/15,Forereef,Mid,19.65136,-156.03107,9.35,42.5,0,12.5,3.5,41.5,NA,0.765,0.455760479,1.9,2,1,14.44763441,3.719939154,10.95088855,3.710140828,12.45602096,13.05099144,11.01498017,0.361468463,2.305286544,0,0,0,0,0,72.01735054
715,7503,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefDeep,HAW_KONA,HAW-01916,6/16/15,Forereef,Deep,19.641143,-156.010026,19.9,18.5,0.5,10,25,46,NA,0.2815,0.184262993,0.85,2,1,9.62598841,1.278438016,0.678268167,6.09689015,4.185942008,3.624028679,2.390364745,2.0172876,0,0,0,0,0,9.434170378,39.33137815
716,7504,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefShallow,HAW_KONA,HAW-02306,6/16/15,Forereef,Shallow,19.582552,-155.968793,5.1,40,0,5.5,22.5,32,NA,0.6325,0.510260186,2.1,2,1,0.581986173,0.217311976,1.043134535,0,9.870421175,1.279892379,1.039082998,0.657234067,0,0,0,0,0,0.136890783,14.82595409
717,7505,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefDeep,HAW_KONA,HAW-01843,6/16/15,Forereef,Deep,19.509591,-155.957528,23.05,30,1,10,1.5,57.5,NA,0.2425,0.171549167,0.75,2,1,1.312356959,0.604334649,0.636540043,2.388628392,13.17474474,3.294916522,2.703549486,0,2.102050956,0,0,0,0,10.39778863,36.61491038
718,7506,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_KONA,2013-15,ForereefMid,HAW_KONA,HAW-01901,6/16/15,Forereef,Mid,19.5037,-155.952654,7.8,27.5,0,7.5,2,63,NA,0.59,0.367038585,1.25,2,1,0.108546939,4.007729486,1.741247645,2.13329147,17.15098279,3.855392162,2.059856999,0,0,0,0,0,0,0,31.05704749
719,7509,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_PUNA,2013-15,ForereefMid,HAW_PUNA,HAW-01999,6/17/15,Forereef,Mid,19.838023,-155.081647,15,1.5,3,0,12,83.5,NA,0.39125,0.328882237,2,2,1,0.110140412,1.655990478,0.561804002,29.64351227,10.2174559,4.693861372,0.11898848,0,0,0,0,0,0,5.462457863,52.46421077
